Customer_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Outstanding_Loans,Loan_Amount,Loan_Tenure_Months,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Default,Application_Date
1211,42,144029,13,Single,High School,19,2,83434,84,264774,9909,7,6,201565,126985,0.63,1,1,2,1,0,DPD60,5.0,230277,235,228,1,2025-08-10
1212,31,100000,9,Married,High School,11,3,250561,48,26257,29958,2,2,270789,154349,0.57,2,2,0,0,0,Current,,346591,133,100,1,2024-01-09
1213,43,345058,14,Single,Graduate,20,1,1582178,180,177452,120032,5,1,300870,27078,0.09,0,0,0,0,0,Current,,391456,250,224,0,2024-07-06
1214,21,252779,0,Divorced,Graduate,1,0,473631,12,128412,87595,7,3,717971,193852,0.27,1,2,3,2,0,DPD60,19.0,844258,14,7,1,2025-04-09
1215,66,150632,30,Married,High School,30,0,208144,84,300133,49072,2,6,207302,149257,0.72,0,0,0,0,0,Current,,276827,366,58,0,2025-07-28
1216,57,143367,28,Married,High School,24,4,669121,24,8454,37290,4,6,207784,93502,0.45,1,2,1,0,1,DPD90+,14.0,289928,298,209,1,2025-11-10
1217,41,416671,10,Divorced,Postgraduate,16,4,406053,84,540545,112229,7,8,690467,331424,0.48,0,0,3,0,1,DPD90+,3.0,816204,192,142,1,2024-03-02
1218,46,491399,15,Single,Postgraduate,17,2,360246,12,857928,159757,1,2,1128060,338418,0.3,1,1,2,0,0,DPD30,11.0,1136472,212,150,0,2024-06-18
1219,66,478928,31,Divorced,Postgraduate,27,3,2134754,24,651789,168259,5,6,1101119,308313,0.28,3,3,0,0,0,Current,,1293449,333,17,0,2024-01-15
1220,56,419275,24,Married,Postgraduate,21,4,1532069,240,317529,140180,1,5,712336,206577,0.29,2,4,0,0,0,Current,,753941,260,240,0,2024-01-31
1221,43,259338,18,Divorced,Graduate,22,4,622231,84,497592,78251,4,9,468852,89081,0.19,4,5,0,0,0,Current,,505330,266,38,0,2023-04-28
1222,21,100000,0,Divorced,High School,7,0,388554,180,179236,9480,5,6,57502,17250,0.3,1,1,0,0,0,Current,,68023,87,31,0,2023-09-04
1223,60,325464,26,Single,Graduate,29,3,1248636,120,291684,39412,1,6,410326,180543,0.44,0,0,0,0,0,Current,,452922,349,98,0,2025-12-16
1224,35,100798,8,Married,Graduate,14,2,68570,240,117731,14606,5,9,137593,17887,0.13,3,4,0,0,0,Current,,201910,177,58,0,2024-05-11
1225,41,231951,17,Married,Graduate,17,4,821828,240,449210,107030,4,4,439968,149589,0.34,1,3,0,0,0,Current,,583574,214,91,0,2024-11-30
1226,67,318626,36,Married,Graduate,30,4,1078206,48,626416,122514,6,8,604035,157049,0.26,0,0,0,0,0,Current,,760590,360,17,0,2023-11-18
1227,29,100000,1,Single,High School,2,4,483700,120,92715,28537,7,6,227474,104638,0.46,3,3,0,0,0,Current,,228580,34,23,0,2024-10-26
1228,29,224049,7,Single,Graduate,7,0,1086593,60,381405,31588,5,6,513647,51364,0.1,2,2,0,0,0,Current,,540258,91,82,0,2025-11-05
1229,30,295270,9,Married,Graduate,13,4,649622,120,188636,21622,7,2,321261,150992,0.47,1,4,0,0,0,Current,,447914,166,148,0,2025-08-06
1230,46,236293,14,Married,Graduate,18,4,745336,48,183135,106663,7,0,573121,229248,0.4,1,2,0,0,0,Current,,684806,224,96,0,2025-05-13
1231,61,314503,34,Widowed,Graduate,30,0,357309,12,116807,141048,6,4,172664,39712,0.23,2,4,1,0,1,DPD90+,6.0,176591,368,260,1,2024-10-13
1232,55,351375,13,Married,Graduate,12,4,280767,48,160898,25697,4,7,804790,338011,0.42,3,3,0,0,0,Current,,1136990,153,73,0,2023-10-19
1233,45,100000,20,Married,High School,20,3,244750,36,133090,40266,5,4,75515,8306,0.11,0,1,2,1,0,DPD60,19.0,86942,244,75,0,2025-07-16
1234,46,100000,21,Single,High School,19,3,360446,240,104602,23438,5,9,232412,53454,0.23,1,2,0,0,0,Current,,277301,232,49,0,2024-04-07
1235,31,369946,7,Single,Postgraduate,9,0,1130157,60,185234,64927,6,2,672486,464015,0.69,1,1,0,0,0,Current,,1000110,112,94,1,2025-01-26
1236,58,131900,20,Married,Graduate,21,3,320972,48,110225,49432,2,8,210134,54634,0.26,1,2,4,1,0,DPD60,2.0,211763,257,32,1,2023-04-10
1237,22,100000,4,Divorced,High School,10,2,418150,180,77770,31487,6,1,222666,53439,0.24,0,0,0,0,0,Current,,302973,123,28,0,2024-08-15
1238,27,340980,4,Married,Postgraduate,12,4,1389467,60,673555,134487,6,2,201494,72537,0.36,3,6,0,0,0,Current,,297091,145,51,0,2024-12-05
1239,38,100000,12,Married,High School,11,2,379373,36,171445,5567,6,3,105867,23290,0.22,4,5,0,0,0,Current,,109247,133,37,0,2025-01-22
1240,47,152089,15,Divorced,Graduate,20,3,128765,24,122665,26299,4,9,310428,102441,0.33,0,1,4,4,2,DPD90+,18.0,444855,251,234,1,2024-02-17
1241,54,100000,13,Divorced,High School,13,0,408411,180,183213,17327,3,0,261803,81158,0.31,3,3,2,2,1,DPD90+,1.0,316289,161,57,1,2024-05-25
1242,47,187715,18,Single,Graduate,23,0,870508,24,134805,33466,6,3,272706,84538,0.31,3,4,4,1,0,DPD60,32.0,392423,280,233,1,2023-05-29
1243,37,192131,11,Single,Graduate,12,2,147458,180,259839,50182,5,3,220355,30849,0.14,0,1,0,0,0,Current,,254319,147,80,0,2024-12-21
1244,63,195772,28,Single,High School,25,3,451748,60,378812,30510,1,8,351771,133672,0.38,0,4,0,0,0,Current,,524607,305,72,0,2023-08-07
1245,64,446308,22,Married,Postgraduate,23,4,2208153,180,361975,104125,2,7,917514,155977,0.17,2,2,0,0,0,Current,,1214352,279,195,0,2023-02-21
1246,44,171640,22,Widowed,Graduate,26,3,548660,60,236138,33732,6,1,266086,71843,0.27,0,2,0,0,0,Current,,349515,321,3,0,2023-01-26
1247,45,306266,15,Single,Graduate,19,3,860943,12,192044,114219,6,6,824399,140147,0.17,1,2,0,0,0,Current,,1156591,231,202,0,2024-04-30
1248,27,100000,0,Single,High School,4,0,129850,24,56930,30968,2,5,180859,54257,0.3,2,3,3,2,2,DPD90+,5.0,220339,53,12,1,2024-06-28
1249,26,181313,0,Divorced,Graduate,3,1,552041,84,212064,60511,6,6,106894,34206,0.32,1,2,0,0,0,Current,,120719,46,15,0,2025-09-25
1250,44,100000,8,Married,High School,10,4,247569,36,195956,12108,5,3,105763,28556,0.27,1,1,0,0,0,Current,,119667,123,111,0,2025-03-12
1251,53,264139,19,Widowed,Graduate,18,4,283551,180,246603,46552,3,4,429653,85930,0.2,2,2,4,4,1,DPD90+,34.0,500675,224,91,1,2023-08-01
1252,69,427882,33,Married,Postgraduate,29,0,1107999,60,803730,12904,6,5,960301,163251,0.17,0,0,0,0,0,Current,,1256723,354,51,0,2024-11-25
1253,49,301934,26,Married,Graduate,29,3,374336,36,553447,21745,2,8,316843,6336,0.02,0,1,0,0,0,Current,,449661,359,238,0,2024-04-28
1254,63,172241,35,Single,High School,30,0,652446,120,93843,25358,6,1,506499,182339,0.36,1,1,0,0,0,Current,,633016,365,134,1,2024-05-04
1255,42,100000,11,Single,High School,17,3,488141,180,83354,5142,4,8,129639,22038,0.17,2,2,0,0,0,Current,,155790,206,140,0,2025-01-27
1256,46,100000,25,Married,High School,25,1,261309,48,130443,30926,5,9,183120,82404,0.45,2,4,0,0,0,Current,,255804,310,281,0,2024-05-15
1257,48,215094,15,Married,Graduate,19,1,719630,240,228040,107353,5,0,117745,44743,0.38,0,4,0,0,0,Current,,134798,239,226,0,2025-06-30
1258,41,475534,20,Single,Postgraduate,21,2,1160012,84,112758,32522,3,3,1289756,270848,0.21,0,0,0,0,0,Current,,1734099,255,26,0,2023-10-13
1259,69,244144,40,Divorced,High School,30,3,274184,12,485287,101122,4,4,603545,78460,0.13,1,3,0,0,0,Current,,635474,361,216,0,2024-12-11
1260,27,112903,0,Single,Graduate,2,0,549555,60,171350,8697,4,8,111620,22324,0.2,0,0,0,0,0,Current,,117939,26,26,0,2023-02-09
1261,37,399013,13,Married,Postgraduate,15,0,432172,60,360509,136286,3,5,1130440,666959,0.59,1,1,0,0,0,Current,,1494473,190,80,0,2024-11-14
1262,40,106114,12,Single,Graduate,15,0,106360,120,133218,34881,7,3,136844,56106,0.41,2,3,0,0,0,Current,,142505,180,36,0,2023-02-10
1263,61,396159,31,Divorced,Postgraduate,30,2,1016654,120,87458,179580,7,1,883619,194396,0.22,3,5,0,0,0,Current,,952122,368,21,0,2024-01-07
1264,69,241346,38,Single,Graduate,30,4,836262,84,245168,18027,1,4,614814,79925,0.13,1,3,0,0,0,Current,,806749,369,222,0,2024-12-15
1265,40,274156,20,Married,Graduate,25,0,574947,180,511334,46993,7,7,644893,193467,0.3,0,0,1,1,0,DPD60,26.0,786190,302,49,1,2025-04-24
1266,42,138556,16,Single,Graduate,18,1,189312,24,249175,8808,6,7,387119,89037,0.23,1,1,4,4,3,DPD90+,11.0,495763,223,84,1,2023-03-21
1267,48,259761,16,Married,Graduate,14,0,1087186,120,183882,55989,4,5,691142,304102,0.44,0,0,0,0,0,Current,,1028745,171,118,0,2023-08-31
1268,60,120042,21,Married,High School,18,0,256165,120,130385,54926,1,0,358508,32265,0.09,0,3,0,0,0,Current,,471789,226,60,0,2024-06-11
1269,69,286473,34,Single,Graduate,30,0,393741,48,403897,113194,1,7,274019,82205,0.3,0,0,2,0,0,DPD30,33.0,354971,367,362,0,2023-10-05
1270,27,271294,0,Single,Graduate,1,4,581351,24,193437,99562,5,3,342347,201984,0.59,2,2,0,0,0,Current,,407416,18,18,1,2025-05-31
1271,21,258581,0,Divorced,Graduate,9,0,378948,48,45643,71330,6,1,540580,135145,0.25,1,2,1,1,0,DPD60,33.0,711099,111,62,1,2023-02-07
1272,52,100000,18,Divorced,High School,18,4,283751,48,103561,44407,5,0,233261,18660,0.08,1,1,0,0,0,Current,,234777,222,123,0,2025-09-25
1273,33,318245,8,Single,Postgraduate,11,4,1116181,84,389274,75020,2,6,584460,140270,0.24,5,8,3,1,0,DPD60,4.0,747325,143,19,1,2023-01-31
1274,50,149587,14,Single,Graduate,18,2,613008,120,9183,13739,7,1,102440,22536,0.22,1,1,0,0,0,Current,,105968,223,139,0,2024-01-20
1275,43,218744,20,Single,Graduate,17,1,333372,36,51704,92318,5,3,569606,102529,0.18,1,2,0,0,0,Current,,632311,213,78,0,2024-06-18
1276,39,174198,6,Single,High School,7,0,217972,12,79123,26865,4,3,505554,136499,0.27,2,3,0,0,0,Current,,647898,86,80,0,2023-09-02
1277,52,388275,27,Widowed,Postgraduate,24,0,228389,36,282936,17761,4,9,587767,182207,0.31,0,0,0,0,0,Current,,784066,292,131,0,2023-05-15
1278,50,433725,20,Married,Postgraduate,18,0,662035,240,479287,34914,6,0,460629,207283,0.45,6,6,1,0,0,DPD30,7.0,549253,226,185,1,2023-10-05
1279,49,153150,22,Married,Graduate,25,4,93049,12,95411,47836,1,1,83969,29389,0.35,1,1,0,0,0,Current,,101559,302,214,0,2025-06-08
1280,69,270913,35,Widowed,Graduate,30,3,556627,180,159448,84362,4,0,296174,115507,0.39,4,4,0,0,0,Current,,369924,366,128,0,2023-11-04
1281,65,312747,23,Married,Graduate,19,1,361416,24,545815,45313,7,5,703617,253302,0.36,1,2,1,0,0,DPD30,33.0,970665,233,107,0,2025-01-18
1282,49,100000,25,Married,High School,22,0,310953,84,33284,36904,5,2,277897,27789,0.1,1,1,0,0,0,Current,,280346,264,181,0,2025-08-26
1283,50,139480,15,Single,High School,13,3,310589,36,141732,54585,7,0,102348,29680,0.29,3,4,0,0,0,Current,,125226,165,140,0,2025-06-01
1284,36,311839,10,Married,Postgraduate,14,3,287245,120,594991,144020,5,7,587238,211405,0.36,0,0,0,0,0,Current,,591428,172,62,0,2025-03-25
1285,60,165000,21,Married,Graduate,25,3,379400,24,209348,49627,6,3,369406,151456,0.41,0,1,0,0,0,Current,,428352,303,45,0,2025-01-23
1286,39,274325,14,Single,Graduate,18,1,395594,48,397373,108117,7,9,326707,192757,0.59,2,4,0,0,0,Current,,411626,217,57,0,2023-12-19
1287,38,297831,13,Single,Postgraduate,15,3,1060516,240,265341,113618,5,6,573248,126114,0.22,0,0,0,0,0,Current,,596154,180,130,0,2024-02-29
1288,21,183396,0,Single,Graduate,3,0,392460,84,16297,26362,7,9,419632,88122,0.21,1,2,0,0,0,Current,,521437,47,37,0,2025-08-25
1289,34,219051,10,Single,Graduate,16,0,254457,48,286946,36999,3,1,568283,176167,0.31,0,1,0,0,0,Current,,830992,203,183,0,2023-01-06
1290,67,191174,40,Married,Graduate,30,2,396343,24,245133,47730,6,5,311852,62370,0.2,2,2,0,0,0,Current,,418714,371,275,0,2025-06-16
1291,22,368947,0,Married,Postgraduate,9,4,557000,240,97894,10750,6,5,874272,113655,0.13,3,3,0,0,0,Current,,1216222,114,61,0,2025-08-13
1292,48,100000,23,Married,High School,23,3,408100,48,95121,16275,4,6,125445,18816,0.15,0,1,0,0,0,Current,,161850,282,5,0,2024-01-22
1293,69,450303,26,Single,Postgraduate,26,4,2217811,240,826257,111433,6,0,464990,97647,0.21,0,0,0,0,0,Current,,673388,317,154,0,2023-07-09
1294,50,368509,27,Married,Postgraduate,26,4,226526,24,165797,26485,2,0,356821,21409,0.06,1,2,1,1,0,DPD60,29.0,383024,316,19,1,2025-12-25
1295,58,211355,27,Single,High School,28,4,761953,120,200606,17037,4,1,295301,177180,0.6,3,3,2,0,0,DPD30,16.0,361712,344,31,1,2025-08-17
1296,24,242609,0,Married,Graduate,7,4,409477,60,230272,58797,4,1,143066,32905,0.23,1,1,2,2,0,DPD60,35.0,185773,85,83,1,2025-04-29
1297,21,194259,0,Married,Postgraduate,1,4,155181,180,316833,72043,7,4,234563,53949,0.23,1,4,1,1,0,DPD60,19.0,337005,22,11,1,2023-05-06
1298,28,309529,5,Single,Graduate,6,0,174754,180,513175,130063,3,0,659469,211030,0.32,0,1,4,1,0,DPD60,30.0,761030,82,44,1,2023-02-21
1299,49,346301,21,Married,Postgraduate,23,1,1546075,48,530039,97736,4,1,734088,36704,0.05,0,0,0,0,0,Current,,734502,278,147,0,2024-02-19
1300,59,543146,18,Married,Postgraduate,22,3,1135842,48,414222,134634,1,5,371449,204296,0.55,0,0,0,0,0,Current,,552421,272,125,0,2023-01-09
1301,23,143627,0,Single,Graduate,4,3,714608,180,27356,29365,5,2,175015,59505,0.34,1,2,1,0,1,DPD90+,31.0,177288,59,8,1,2023-12-07
1302,52,225544,23,Single,Graduate,24,0,561761,36,164983,25399,5,3,433922,121498,0.28,2,3,0,0,0,Current,,466979,289,25,0,2023-11-17
1303,30,315160,6,Widowed,Postgraduate,7,0,423634,120,433531,28474,6,0,408567,147084,0.36,2,3,0,0,0,Current,,494784,86,25,0,2024-03-21
1304,30,155952,9,Single,Graduate,14,4,623362,180,221507,62398,7,4,240941,65054,0.27,2,2,0,0,0,Current,,300738,173,141,0,2025-09-10
1305,39,208463,11,Divorced,High School,11,1,973358,180,402698,50698,3,3,475718,137958,0.29,1,4,0,0,0,Current,,674203,141,42,0,2024-05-17
1306,66,133418,27,Married,High School,28,3,556392,48,124692,53280,5,7,69799,19543,0.28,1,1,0,0,0,Current,,85427,342,143,0,2024-01-22
1307,54,233862,26,Single,Graduate,28,2,901163,240,300103,83713,1,2,278525,19496,0.07,0,1,0,0,0,Current,,354761,337,23,0,2023-12-15
1308,53,403620,21,Single,Postgraduate,19,0,809721,48,444556,45637,3,9,345470,79458,0.23,0,1,0,0,0,Current,,380016,235,28,0,2025-05-25
1309,43,310959,12,Married,Postgraduate,11,2,245721,180,106878,82387,2,0,254682,84045,0.33,0,1,0,0,0,Current,,327159,140,112,0,2025-03-23
1310,48,329827,20,Married,Graduate,22,3,463686,84,313119,76891,5,9,955706,420510,0.44,3,3,3,0,0,DPD30,16.0,1122182,264,96,0,2023-09-11
1311,52,100000,20,Married,High School,20,0,251064,60,111242,22345,4,4,144140,64863,0.45,1,2,0,0,0,Current,,151255,245,75,0,2024-08-29
1312,27,134159,6,Divorced,Graduate,12,3,644352,48,255433,37622,1,0,243863,36579,0.15,2,3,0,0,0,Current,,359266,147,35,0,2024-12-20
1313,49,443199,17,Divorced,Postgraduate,15,0,1663256,60,338936,217787,7,4,1034672,258668,0.25,6,6,0,0,0,Current,,1076930,189,47,0,2025-11-23
1314,28,100000,5,Single,High School,8,3,422727,12,196119,41019,7,8,61861,1855,0.03,1,4,0,0,0,Current,,82828,106,35,0,2024-05-30
1315,21,185952,0,Divorced,Graduate,2,2,325011,120,205939,84381,1,4,205022,75858,0.37,2,3,0,0,0,Current,,298121,33,23,0,2025-08-20
1316,23,100989,0,Divorced,High School,2,1,361258,180,52798,3456,5,1,260588,119870,0.46,3,3,0,0,0,Current,,283937,28,8,0,2024-08-17
1317,44,282228,9,Divorced,Graduate,9,0,1236432,240,119592,24655,6,1,749308,14986,0.02,1,3,0,0,0,Current,,838145,113,77,0,2023-01-20
1318,43,377248,16,Married,Postgraduate,13,2,1002480,36,123097,22893,2,9,540361,124283,0.23,1,3,0,0,0,Current,,655648,161,42,0,2024-11-07
1319,28,299360,6,Married,Graduate,8,3,728795,240,279368,43811,4,8,430226,4302,0.01,1,2,0,0,0,Current,,493578,102,15,0,2025-10-06
1320,67,253299,35,Married,Graduate,30,2,946659,60,23495,58792,2,4,605952,290856,0.48,0,0,0,0,0,Current,,835920,368,60,0,2024-09-14
1321,57,254981,28,Single,Graduate,30,0,769941,84,234031,83681,2,7,315583,18934,0.06,0,0,0,0,0,Current,,368940,371,314,0,2024-05-16
1322,23,307173,0,Widowed,Postgraduate,9,2,1526425,12,607400,79987,5,9,243506,177759,0.73,0,3,1,1,1,DPD90+,10.0,363534,111,69,1,2025-02-13
1323,53,100000,18,Single,High School,21,3,241296,240,135670,45352,4,3,114383,20588,0.18,0,0,0,0,0,Current,,163498,260,2,0,2024-11-30
1324,48,169847,25,Single,Graduate,26,4,219398,240,260134,80020,5,1,249396,94770,0.38,2,2,0,0,0,Current,,361043,312,153,0,2024-01-16
1325,67,195981,30,Divorced,Graduate,27,1,514196,84,55278,19302,5,3,123568,9885,0.08,2,2,1,1,1,DPD90+,30.0,127501,332,254,1,2024-05-11
1326,28,349032,5,Single,Postgraduate,11,1,543939,180,339449,149873,6,3,592202,142128,0.24,2,2,0,0,0,Current,,644407,143,59,0,2023-11-23
1327,54,213991,28,Divorced,Graduate,23,4,647460,48,130135,53760,1,8,502882,95547,0.19,0,0,0,0,0,Current,,545468,283,251,0,2024-11-18
1328,55,219468,22,Married,High School,26,0,233971,60,393613,52145,7,9,391610,148811,0.38,3,3,4,4,3,DPD90+,12.0,523184,313,25,1,2024-02-16
1329,52,241647,29,Single,Graduate,27,2,1153838,60,97509,95878,6,5,164256,31208,0.19,2,2,0,0,0,Current,,165234,330,133,0,2025-04-01
1330,44,356910,16,Married,Postgraduate,18,2,1559412,120,337112,23094,7,9,571189,142797,0.25,2,4,3,3,2,DPD90+,26.0,801499,222,62,1,2025-04-01
1331,34,107660,5,Married,High School,10,4,129196,120,128835,47757,6,5,244631,34248,0.14,2,4,0,0,0,Current,,311543,121,43,0,2025-10-17
1332,52,420131,28,Married,Postgraduate,25,4,535989,120,442137,143690,5,4,271086,73193,0.27,1,3,0,0,0,Current,,347845,307,104,0,2025-02-08
1333,66,127468,35,Divorced,High School,30,3,357671,60,212740,56101,6,5,82805,10764,0.13,0,1,0,0,0,Current,,105052,365,78,1,2024-01-30
1334,63,240556,27,Divorced,Graduate,24,3,956923,48,120598,119640,7,0,343153,44609,0.13,1,1,0,0,0,Current,,435005,293,209,0,2025-04-20
1335,36,417462,12,Single,Graduate,15,1,620288,180,328088,112147,6,4,412206,280300,0.68,1,2,0,0,0,Current,,452990,191,105,0,2024-11-07
1336,24,183707,0,Single,Graduate,1,0,142257,12,292932,11897,3,5,521167,114656,0.22,1,2,1,1,0,DPD60,16.0,594958,22,4,1,2024-12-24
1337,57,326065,35,Divorced,Graduate,30,0,963490,12,352065,32584,4,7,636922,203815,0.32,1,2,0,0,0,Current,,792209,364,354,0,2023-10-28
1338,41,301623,9,Married,Postgraduate,15,4,1089518,84,251592,52885,1,3,367471,33072,0.09,3,6,0,0,0,Current,,492015,191,138,0,2025-05-12
1339,34,157320,6,Single,Graduate,13,1,251656,24,16898,10966,7,4,355848,53377,0.15,1,1,0,0,0,Current,,404235,166,115,0,2025-11-08
1340,51,369740,21,Divorced,Graduate,22,1,1415717,36,561672,152097,4,3,531435,196630,0.37,5,5,0,0,0,Current,,745639,271,150,0,2023-09-09
1341,68,527815,35,Divorced,Postgraduate,29,3,2521845,48,1026998,85768,1,6,438239,56971,0.13,4,5,0,0,0,Current,,615855,357,233,0,2023-09-08
1342,38,381457,11,Married,Postgraduate,11,2,426024,24,480467,186313,3,9,416963,66714,0.16,1,2,0,0,0,Current,,474061,140,86,0,2025-07-05
1343,27,100000,0,Married,High School,1,0,279963,120,172025,35724,5,5,210686,58992,0.28,1,2,0,0,0,Current,,269684,16,12,0,2024-07-10
1344,30,165957,4,Married,Graduate,8,1,125428,12,175567,17134,7,3,104501,20900,0.2,3,3,2,1,1,DPD90+,2.0,122732,96,48,1,2023-07-31
1345,27,280433,1,Married,Postgraduate,3,3,401012,36,140715,69687,1,5,331394,69592,0.21,1,2,3,1,1,DPD90+,7.0,362990,46,20,1,2025-03-13
1346,53,100000,32,Divorced,High School,27,3,90418,24,7816,24410,1,3,102077,74516,0.73,0,3,0,0,0,Current,,143214,329,63,1,2024-01-18
1347,43,274430,11,Widowed,Graduate,11,3,636136,240,363380,70365,1,7,275208,52289,0.19,0,0,0,0,0,Current,,411639,143,2,0,2023-10-04
1348,41,395329,15,Married,Postgraduate,21,2,1657908,180,399899,109558,3,2,872453,287909,0.33,1,3,0,0,0,Current,,1119234,263,51,0,2025-10-09
1349,39,101164,18,Married,High School,22,1,313313,36,159342,3537,4,7,259439,142691,0.55,0,1,0,0,0,Current,,377995,264,226,0,2023-07-30
1350,68,273786,40,Widowed,Graduate,30,4,411125,60,384568,95667,3,1,626878,169257,0.27,5,6,0,0,0,Current,,828158,364,80,1,2023-05-21
1351,39,222338,14,Single,Graduate,13,4,151300,36,439452,56440,1,5,470093,42308,0.09,2,3,0,0,0,Current,,603064,161,156,0,2025-01-14
1352,56,232077,19,Single,Graduate,20,3,693977,84,242545,92752,6,7,647756,194326,0.3,3,3,0,0,0,Current,,803264,242,206,0,2024-06-12
1353,49,100000,17,Divorced,High School,14,3,109758,60,88299,41136,1,0,64598,3875,0.06,2,2,0,0,0,Current,,72211,179,116,0,2024-11-05
1354,38,154023,11,Single,High School,12,2,314561,24,93821,20124,6,5,141502,1415,0.01,2,2,0,0,0,Current,,147463,144,1,0,2025-08-27
1355,22,163290,1,Single,Graduate,8,3,456536,180,160004,7061,5,8,250816,77752,0.31,1,1,0,0,0,Current,,306288,97,15,0,2023-05-16
1356,21,333447,0,Single,Postgraduate,1,1,1522784,84,584232,119224,3,9,477205,66808,0.14,3,3,0,0,0,Current,,611134,23,15,0,2023-05-07
1357,67,491145,38,Married,Postgraduate,30,3,426414,36,65203,240330,6,9,758882,409796,0.54,1,2,0,0,0,Current,,952188,371,217,0,2025-03-16
1358,25,173042,0,Single,Graduate,4,3,607158,12,338626,40560,3,1,175834,117808,0.67,2,2,0,0,0,Current,,236986,58,43,0,2024-05-03
1359,40,100000,9,Single,High School,13,1,56336,60,198694,14461,2,0,87375,56793,0.65,2,3,0,0,0,Current,,95767,167,133,0,2025-11-12
1360,31,117802,7,Widowed,Graduate,12,0,392821,24,143217,11215,4,1,208860,75189,0.36,1,2,0,0,0,Current,,245849,146,103,0,2024-05-27
1361,62,100000,24,Married,High School,28,4,298189,24,69651,15797,2,4,282013,135366,0.48,0,1,0,0,0,Current,,340610,338,294,0,2024-03-05
1362,22,249131,0,Married,Postgraduate,1,3,1034740,240,120814,44196,6,5,368694,33182,0.09,1,1,0,0,0,Current,,403079,13,7,0,2024-10-10
1363,23,345327,2,Single,Postgraduate,5,1,998851,120,203451,77166,2,0,210091,18908,0.09,0,0,4,2,2,DPD90+,1.0,305310,65,43,1,2024-04-02
1364,43,223253,16,Married,Graduate,18,4,465878,84,32975,74699,7,6,505761,146670,0.29,1,1,0,0,0,Current,,678101,222,51,0,2023-05-20
1365,32,282238,2,Married,Postgraduate,8,2,449429,12,275595,42651,4,3,346521,65838,0.19,0,1,0,0,0,Current,,362437,100,78,0,2025-04-07
1366,40,100000,15,Married,High School,19,0,88362,24,16178,4446,6,8,111273,34494,0.31,0,3,0,0,0,Current,,150930,234,83,0,2024-09-14
1367,25,197607,4,Single,Graduate,11,3,574197,120,286732,39358,5,5,258992,77697,0.3,0,0,0,0,0,Current,,329928,143,97,0,2024-10-22
1368,57,219302,29,Married,Graduate,30,0,986299,36,170016,94453,5,8,506486,283632,0.56,0,2,0,0,0,Current,,639170,362,174,0,2024-06-21
1369,58,412330,18,Divorced,Postgraduate,22,3,1161265,24,180914,106879,4,0,1050224,315067,0.3,0,0,1,0,0,DPD30,35.0,1569972,274,140,0,2023-03-19
1370,50,272828,27,Married,Graduate,29,3,1043829,84,303511,131802,4,3,537509,32250,0.06,1,1,0,0,0,Current,,703653,352,93,0,2024-01-23
1371,29,125498,6,Married,Graduate,12,3,231287,180,244574,32847,6,1,163925,67209,0.41,1,2,0,0,0,Current,,237423,146,140,0,2023-08-09
1372,54,435973,19,Married,Postgraduate,21,0,1097164,180,612762,66455,3,5,556386,66766,0.12,1,2,0,0,0,Current,,810528,255,29,0,2023-10-23
1373,64,150061,19,Married,High School,24,2,294226,24,151397,16925,7,3,121665,51099,0.42,0,0,0,0,0,Current,,127834,293,61,0,2025-01-22
1374,55,195048,17,Married,Graduate,16,1,193428,84,305246,68924,6,8,552620,193417,0.35,2,3,0,0,0,Current,,554930,203,41,0,2024-06-30
