age,marital_status,education_level,outstanding_loans,loan_amount,loan_tenure_months,savings_account_balance,checking_account_balance,no_of_open_accounts,no_of_closed_accounts,total_current_balance,credit_utilization_ratio,no_of_inquiries_6m,no_of_inquiries_12m,newest_trade_open_months,default,month,log_income_inr,log_savings_account_balance,log_checking_account_balance,log_total_current_balance,log_max_credit_exposure,debt_to_income,balance_to_income,savings_to_loan,monthly_installment_proxy,installment_to_income,inquiry_acceleration,utilization_per_open_account,total_accounts,closed_account_ratio,account_maturity,trade_gap,woe_age,woe_education_level,woe_loan_amount,woe_loan_tenure_months,woe_savings_account_balance,woe_checking_account_balance,woe_total_current_balance,woe_credit_utilization_ratio,woe_no_of_inquiries_6m,woe_no_of_inquiries_12m,woe_newest_trade_open_months,woe_log_income_inr,woe_log_savings_account_balance,woe_log_checking_account_balance,woe_log_total_current_balance,woe_log_max_credit_exposure,woe_debt_to_income,woe_balance_to_income,woe_savings_to_loan,woe_monthly_installment_proxy,woe_installment_to_income,woe_inquiry_acceleration,woe_utilization_per_open_account,woe_closed_account_ratio,woe_account_maturity,woe_trade_gap
39,1,1,4,812284,12,423607,78739,2,1,18317,0.12,0,1,214,0,2024-04,12.574012402546304,12.95656377827232,11.273906564497729,9.815639461962933,12.14649247808133,2.8112,0.0634,0.5215,67690.33,2.8112,0.0,0.06,3,0.3333,1.0125,29,-0.27957950641884854,-0.22326256541455727,0.0987273830370058,-0.17632204095780107,0.8405238330849243,0.4465814862135402,-0.26735939508407314,0.2073517971477059,0.12905688332991616,0.21852509774583123,0.21798021854883082,0.38539679717440045,0.8405238330849243,0.4465814862135402,-0.26735939508407314,-0.42287171930706796,-0.06866981365560297,0.5992112532000919,0.28774939341529904,-0.16592018794632704,-0.738397641877574,0.1745180269736348,-0.08354202387818553,0.08686239989357969,0.14987536772231363,-0.7763432435282624
41,0,0,2,374668,24,158866,2724,7,9,21879,0.1,0,0,103,1,2023-11,11.587049151286196,11.97582265317202,7.910223707097344,9.993328256535918,12.60449635440476,3.479,0.2032,0.424,15611.17,1.7395,0.0,0.0143,16,0.5625,1.053,36,-0.27957950641884854,-0.22326256541455727,-0.38981533643984906,-0.17632204095780107,-0.3745478643090606,-0.7157186217118278,-0.26735939508407314,0.6558911877251418,0.12905688332991616,0.21852509774583123,-0.03692111534102272,-1.173551715337308,-0.3745478643090606,-0.7157186217118278,-0.26735939508407314,-0.6014185910151929,-0.38981533643984906,0.013504615321927167,-0.12197160620773233,0.013504615321927167,-0.738397641877574,0.1745180269736348,0.1949907003241321,-0.48502348063365747,-0.22551228514857263,-0.47358521950530796
25,0,2,2,908921,60,146882,75667,5,5,119461,0.14,1,1,40,0,2023-07,12.627352045932696,11.897391630482334,11.234110628785556,11.690753608151844,14.002904229807251,2.9822,0.392,0.1616,15148.68,0.5964,1.0,0.028,10,0.5,1.0833,25,-0.7748715729168063,0.889100344865978,0.0987273830370058,0.11743246597825772,0.0776739738391735,0.7597713182125337,0.021347792782953054,0.2073517971477059,0.12905688332991616,0.21852509774583123,-0.105711085335952,1.0337231978524128,0.0776739738391735,0.7597713182125337,0.021347792782953054,1.1482032937644577,-0.06866981365560297,-0.04158944698764424,-0.39878400642260947,0.013504615321927167,-0.2170734165027081,-0.20153032046208738,0.6773554263934416,0.0776739738391735,-0.6906497247431356,-0.7763432435282624
38,2,0,0,173309,240,181128,18130,7,8,10885,0.14,0,2,27,0,2024-06,11.51293546492023,12.106964763575128,9.805378459425809,9.295232838994146,11.411003475244843,1.7331,0.1088,1.0451,722.12,0.0867,0.0,0.02,15,0.5333,1.0385,135,-0.27957950641884854,-0.22326256541455727,0.4536486534366327,-0.16488766333213792,-0.3745478643090606,-0.5413652345670501,-0.26735939508407314,0.2073517971477059,0.12905688332991616,-0.11136693993501376,-0.0713616053213144,-1.173551715337308,-0.3745478643090606,-0.5413652345670501,-0.26735939508407314,-0.738397641877574,0.2563258017441657,0.5992112532000919,0.6705757394080629,0.0776739738391735,1.093063901916367,0.1745180269736348,0.1949907003241321,-0.48502348063365747,-0.04962161868490844,-0.017872920370328123
48,3,1,2,1085468,12,267908,91429,5,1,105093,0.2,1,3,37,0,2025-02,12.490627332806874,12.498402649593274,11.423328931158473,11.56261046674828,13.388960210364464,4.0833,0.3953,0.2468,90455.66,4.0833,0.3333,0.04,6,0.1667,1.0437,226,0.29436317413733587,-0.22326256541455727,0.24894569444654305,-0.17632204095780107,0.4536486534366327,0.4465814862135402,-0.17421899076102226,0.24777541929835276,0.12905688332991616,-0.054240564541203067,-0.105711085335952,0.38539679717440045,0.4536486534366327,0.4465814862135402,-0.17421899076102226,0.4818195304033289,-0.5879955706830521,-0.04158944698764424,-0.13182680107124983,-0.16592018794632704,-0.738397641877574,0.1745180269736348,0.12279440911964301,-0.14416664569462026,-0.22551228514857263,0.9271672247898126
62,1,2,4,505269,48,542251,128834,2,0,192437,0.21,2,3,257,0,2025-05,12.885891395878788,13.203486117017958,11.766287794868434,12.167529302909664,13.850730007497615,1.2801,0.4875,1.0732,10526.44,0.32,0.6667,0.105,2,0.0,1.0312,40,0.5884164340640126,0.889100344865978,-0.014203191481365798,-0.028514013938685242,1.205805757345273,1.3963481472840846,0.31244200600567046,0.24777541929835276,-0.1775030659622122,-0.054240564541203067,0.1799528229595917,1.0337231978524128,1.205805757345273,1.3963481472840846,0.31244200600567046,1.1482032937644577,1.1994965881520083,0.013504615321927167,0.6705757394080629,-0.0336212773384673,0.12789646100353846,-0.18914464097769795,-0.36565891689181446,-0.14416664569462026,-0.04962161868490844,-0.47358521950530796
42,2,2,0,1930919,36,141224,85642,2,7,151509,0.53,0,1,76,0,2023-06,12.953468872934389,11.858109642193464,11.357942772449716,11.928406908353882,12.659282927551146,4.5724,0.3588,0.0731,53636.64,1.5241,0.0,0.265,9,0.7778,1.0625,26,-0.19811331096045834,0.889100344865978,0.2563258017441657,0.04818354532846819,0.0776739738391735,0.4465814862135402,-0.04158944698764424,-0.5780549918023947,0.12905688332991616,0.21852509774583123,-0.0266614264034074,0.9892714352815788,0.0776739738391735,0.4465814862135402,-0.04158944698764424,-0.6014185910151929,-0.7610305215049349,-0.04158944698764424,-0.6929874680409496,-0.16592018794632704,-0.1999789831434081,0.1745180269736348,-0.38981533643984906,0.1799528229595915,-0.6906497247431356,-0.7763432435282624
26,0,2,0,732566,60,407390,48184,5,0,175792,0.31,1,2,146,0,2023-05,12.741135168308777,12.917528691220074,10.782803048285388,12.077062445465485,13.641511869811133,2.1451,0.5147,0.5561,12209.43,0.429,0.5,0.062,5,0.0,1.0577,19,-0.7748715729168063,0.889100344865978,0.38539679717440045,0.11743246597825772,0.8405238330849243,-0.2508300931328625,-0.04158944698764424,-0.03777066088527888,0.12905688332991616,-0.11136693993501376,0.29502215274437876,1.0337231978524128,0.8405238330849243,-0.2508300931328625,-0.04158944698764424,0.59233837391233,0.2563258017441657,0.013504615321927167,0.28774939341529904,-0.0336212773384673,0.34503257331904025,0.1745180269736348,-0.08354202387818553,-0.14416664569462026,-0.6906497247431356,-0.7763432435282624
21,0,2,4,363167,24,111311,53661,5,2,246235,0.6,1,1,39,1,2024-05,12.017439210678528,11.620092348163425,10.890460394995811,12.414045704626275,13.124101865358048,2.1928,1.4868,0.3065,15131.96,1.0964,1.0,0.12,7,0.2857,1.0093,70,-0.7748715729168063,0.889100344865978,-0.38981533643984906,-0.17632204095780107,-0.5413652345670501,0.18750002859497455,0.31244200600567046,-0.5780549918023947,0.12905688332991616,0.21852509774583123,-0.105711085335952,-0.0336212773384673,-0.5413652345670501,0.18750002859497455,0.31244200600567046,0.18750002859497455,-0.04158944698764424,-0.4614180880766337,-0.13182680107124983,0.013504615321927167,-0.22551228514857277,-0.20153032046208738,-0.10189832918139616,0.08686239989357969,0.14987536772231363,-0.20160676429501828
25,0,1,4,507361,60,135182,7223,4,4,71401,0.6,1,2,75,1,2023-12,11.790276859245967,11.814384695040138,8.88516409509682,11.176081159139851,11.693420354422775,3.8448,0.5411,0.2664,8456.02,0.769,0.5,0.15,8,0.5,1.0521,26,-0.7748715729168063,-0.22326256541455727,-0.014203191481365798,0.11743246597825772,0.0776739738391735,-0.7157186217118278,0.18750002859497455,-0.5780549918023947,0.12905688332991616,-0.11136693993501376,-0.0266614264034074,-0.3745478643090606,0.0776739738391735,-0.7157186217118278,0.18750002859497455,-0.738397641877574,-0.4468192886554809,-0.0336212773384673,-0.13182680107124983,0.06995192774526302,-0.2170734165027081,0.1745180269736348,-0.10189832918139616,0.0776739738391735,-0.22551228514857263,-0.7763432435282624
32,1,1,0,156036,60,322393,82039,1,9,74402,0.14,2,3,15,0,2025-08,12.421877333140676,12.683529679019598,11.314962212186316,11.217251542588896,13.318038707688473,0.6287,0.2998,2.0661,2600.6,0.1257,0.6667,0.14,10,0.9,1.0972,64,-0.40471371460628364,-0.22326256541455727,0.4536486534366327,0.11743246597825772,0.59233837391233,0.4465814862135402,0.18750002859497455,0.2073517971477059,-0.1775030659622122,-0.054240564541203067,-0.0713616053213144,0.5178246399352279,0.59233837391233,0.4465814862135402,0.18750002859497455,0.22541519703634885,1.2661425916291442,0.38539679717440045,1.9027194207006952,-0.014203191481365798,0.2563258017441657,-0.18914464097769795,-0.10189832918139616,-0.11428665003834837,-0.5738189794167884,-0.22551228514857277
46,1,1,4,1485216,24,320106,122534,2,1,166104,0.39,0,1,64,0,2025-04,12.676479318542857,12.676410593885048,11.71615198244408,12.020375397496302,12.968925443513328,4.6394,0.5189,0.2155,61884.0,2.3197,0.0,0.195,3,0.3333,1.0139,155,-0.19811331096045834,-0.22326256541455727,0.2563258017441657,-0.17632204095780107,0.59233837391233,0.378228307695788,-0.04158944698764424,-0.3024733262847011,0.12905688332991616,0.21852509774583123,-0.15651941366162134,1.0337231978524128,0.59233837391233,0.378228307695788,-0.04158944698764424,0.18750002859497455,-0.7610305215049349,-0.0336212773384673,-0.49432587329597105,-0.16592018794632704,-0.738397641877574,0.1745180269736348,0.1799528229595917,0.08686239989357969,0.14987536772231363,0.6499564522053273
66,0,1,4,604622,120,14627,43230,7,0,97623,0.22,1,2,67,0,2024-06,12.421030787600394,9.590692779269272,10.674313109478335,11.488878643811676,13.174644583646227,2.4384,0.3937,0.0242,5038.52,0.2438,0.5,0.0314,7,0.0,1.0167,299,1.3915885000310968,-0.22326256541455727,-0.014203191481365798,0.25999553063312814,-0.8961866098564595,-0.2508300931328625,-0.17421899076102226,0.24777541929835276,0.12905688332991616,-0.11136693993501376,-0.0266614264034074,0.5178246399352279,-0.8961866098564595,-0.2508300931328625,-0.17421899076102226,0.22541519703634885,-0.04158944698764424,-0.04158944698764424,-0.6929874680409496,0.10639025578257491,-0.014203191481365798,0.1745180269736348,0.6773554263934416,-0.14416664569462026,0.17198465331041474,1.0401540881827032
54,1,1,1,365577,84,340052,65858,2,0,353653,0.47,3,3,122,0,2023-06,12.461594322028304,12.736856766796894,11.095271372092032,12.776074313018016,13.56208046467018,1.4157,1.3695,0.9302,4352.11,0.2022,1.0,0.235,2,0.0,1.0256,198,0.6258589006262666,-0.22326256541455727,-0.38981533643984906,0.07676858672436082,0.59233837391233,0.7597713182125337,0.28774939341529904,-0.3481146072409051,-0.18295267072977672,-0.054240564541203067,0.0753800190400147,0.38539679717440045,0.59233837391233,0.7597713182125337,0.28774939341529904,0.59233837391233,0.59233837391233,-0.4614180880766337,0.6705757394080629,0.10639025578257491,-0.014203191481365798,-0.20153032046208738,0.1799528229595917,-0.14416664569462026,0.39451263058241004,0.9271672247898126
34,2,0,0,148507,180,71631,47386,6,9,64706,0.37,1,1,26,0,2023-01,11.51293546492023,11.179297180480749,10.766103208463202,11.077624666290484,12.36057326412172,1.4851,0.6471,0.4823,825.04,0.099,1.0,0.0617,15,0.6,1.0119,59,-0.40471371460628364,-0.22326256541455727,0.4536486534366327,0.008102566032932322,-0.39878400642260947,-0.2508300931328625,0.13550106038875784,0.1029917818234634,0.12905688332991616,0.21852509774583123,-0.0713616053213144,-1.173551715337308,-0.39878400642260947,-0.2508300931328625,0.13550106038875784,-0.47063474318155785,0.59233837391233,-0.3745478643090606,0.28774939341529904,0.0776739738391735,1.093063901916367,-0.20153032046208738,-0.08354202387818553,0.27444366638051426,0.14987536772231363,-0.22551228514857277
46,0,0,4,154858,60,25347,18186,2,9,116307,0.52,4,4,220,1,2023-09,11.59463447589677,10.140455110443408,9.808462332127018,11.663997123759223,12.691838889454909,1.4271,1.0718,0.1637,2580.97,0.2854,1.0,0.26,11,0.8182,1.0397,42,-0.19811331096045834,-0.22326256541455727,0.4536486534366327,0.11743246597825772,-0.8961866098564595,-0.5413652345670501,0.021347792782953054,-0.3481146072409051,-0.7306072342055785,-0.21514949811302622,0.21798021854883082,-1.173551715337308,-0.8961866098564595,-0.5413652345670501,0.021347792782953054,-0.6014185910151929,0.59233837391233,-0.4614180880766337,-0.39878400642260947,-0.014203191481365798,0.12789646100353846,-0.20153032046208738,-0.38981533643984906,-0.11428665003834837,-0.04962161868490844,-0.47358521950530796
65,1,1,2,1131577,24,183653,156500,5,9,93817,0.29,3,4,126,0,2024-03,12.855359365938275,12.12080883157147,11.960817678718287,11.4491120142389,12.873204338886836,2.9558,0.2451,0.1623,47149.04,1.4779,0.75,0.058,14,0.6429,1.0194,241,0.5884164340640126,-0.22326256541455727,0.24894569444654305,-0.17632204095780107,-0.3745478643090606,1.3963481472840846,-0.17421899076102226,-0.03777066088527888,-0.18295267072977672,-0.21514949811302622,0.0753800190400147,1.0337231978524128,-0.3745478643090606,1.3963481472840846,-0.17421899076102226,0.31244200600567046,-0.06866981365560297,0.013504615321927167,-0.39878400642260947,-0.16592018794632704,-0.1999789831434081,-0.20153032046208738,-0.08354202387818553,-0.05912155042681252,0.17198465331041474,0.9271672247898126
47,0,0,1,225969,120,48635,30509,2,1,11567,0.19,2,2,262,0,2023-10,11.51293546492023,10.792119276416308,10.325809777710717,9.355997944398544,11.366187244858423,2.2597,0.1157,0.2152,1883.07,0.226,1.0,0.095,3,0.3333,1.0069,28,0.29436317413733587,-0.22326256541455727,-0.06866981365560297,0.25999553063312814,-0.8961866098564595,-0.36565891689181446,-0.26735939508407314,0.1799528229595917,-0.1775030659622122,-0.11136693993501376,0.1799528229595917,-1.173551715337308,-0.8961866098564595,-0.36565891689181446,-0.26735939508407314,-0.738397641877574,-0.04158944698764424,0.5992112532000919,-0.49432587329597105,-0.014203191481365798,-0.014203191481365798,-0.20153032046208738,-0.36565891689181446,0.08686239989357969,0.3306130978470814,-0.7763432435282624
29,1,1,3,510856,120,310976,81019,5,8,25681,0.29,2,6,46,1,2023-12,12.019417713211949,12.647474233442644,11.30245131675668,10.15354563639122,11.40591915128506,3.0785,0.1548,0.6087,4257.13,0.3078,0.3333,0.058,13,0.6154,1.05,17,-0.6688476673121468,-0.22326256541455727,-0.014203191481365798,0.25999553063312814,0.4536486534366327,0.4465814862135402,-0.22551228514857277,-0.03777066088527888,-0.1775030659622122,-0.45912713633007796,-0.105711085335952,-0.0336212773384673,0.4536486534366327,0.4465814862135402,-0.22551228514857277,-0.738397641877574,-0.06866981365560297,0.34503257331904025,0.24894569444654305,-0.014203191481365798,0.12789646100353846,0.1745180269736348,-0.08354202387818553,0.27444366638051426,-0.22551228514857263,-0.7763432435282624
46,1,1,3,612016,180,109668,30596,5,8,16102,0.1,1,2,32,0,2024-10,11.717945778024747,11.6052220174488,10.328657243918627,9.686760869017997,12.317757122724688,4.9857,0.1312,0.1792,3400.09,0.3324,0.5,0.02,13,0.6154,1.0067,270,-0.19811331096045834,-0.22326256541455727,-0.014203191481365798,0.008102566032932322,-0.5413652345670501,-0.36565891689181446,-0.26735939508407314,0.6558911877251418,0.12905688332991616,-0.11136693993501376,-0.105711085335952,-0.3745478643090606,-0.5413652345670501,-0.36565891689181446,-0.26735939508407314,-0.47063474318155785,-0.7610305215049349,0.34503257331904025,-0.49432587329597105,-0.014203191481365798,0.34503257331904025,0.1745180269736348,0.1949907003241321,0.27444366638051426,0.3306130978470814,1.0401540881827032
67,0,2,1,1638372,120,49549,147062,1,1,77107,0.3,0,2,203,0,2023-03,12.835464997785085,10.810737539758136,11.89861634537894,11.252962315517482,12.48785107572874,4.3656,0.2055,0.0302,13653.1,0.4366,0.0,0.3,2,0.5,1.0194,164,1.3915885000310968,0.889100344865978,0.2563258017441657,0.25999553063312814,-0.39878400642260947,1.3963481472840846,0.18750002859497455,-0.03777066088527888,0.12905688332991616,-0.11136693993501376,0.21798021854883082,1.0337231978524128,-0.39878400642260947,1.3963481472840846,0.18750002859497455,-0.47063474318155785,-0.5879955706830521,0.013504615321927167,-0.6929874680409496,-0.0336212773384673,0.013504615321927167,0.1745180269736348,-0.38981533643984906,0.0776739738391735,0.17198465331041474,0.6499564522053273
42,1,0,3,69728,120,41834,50707,2,2,111301,0.34,1,3,17,0,2023-06,11.778760621992,10.6414885887297,10.833838968058616,11.62000250655412,13.048912727628448,0.5345,0.8532,0.6,581.07,0.0535,0.3333,0.17,4,0.5,1.0156,178,-0.19811331096045834,-0.22326256541455727,0.4536486534366327,0.25999553063312814,-0.8961866098564595,0.18750002859497455,0.021347792782953054,0.1029917818234634,0.12905688332991616,-0.054240564541203067,-0.0713616053213144,-0.3745478643090606,-0.8961866098564595,0.18750002859497455,0.021347792782953054,0.18750002859497455,1.2661425916291442,-0.22551228514857277,0.24894569444654305,0.0776739738391735,1.093063901916367,0.1745180269736348,0.1799528229595917,0.0776739738391735,0.17198465331041474,0.6499564522053273
67,0,0,4,72750,240,20411,25876,1,1,56872,0.19,2,2,174,0,2024-08,11.51293546492023,9.923878242183862,10.16110982226658,10.948575990799789,12.974763196138626,0.7275,0.5687,0.2806,303.12,0.0364,1.0,0.19,2,0.5,1.0417,76,1.3915885000310968,-0.22326256541455727,0.4536486534366327,-0.16488766333213792,-0.8961866098564595,-0.42287171930706796,0.13550106038875784,0.1799528229595917,-0.1775030659622122,-0.11136693993501376,0.29502215274437876,-1.173551715337308,-0.8961866098564595,-0.42287171930706796,0.13550106038875784,0.18750002859497455,1.2661425916291442,-0.0336212773384673,-0.13182680107124983,0.0776739738391735,1.093063901916367,-0.20153032046208738,0.1799528229595917,0.0776739738391735,-0.22551228514857263,-0.20160676429501828
50,2,1,3,922106,180,340472,114192,7,5,68676,0.37,2,2,238,0,2024-01,12.557194197894912,12.738091106273492,11.645645278353394,11.137169633218704,12.462859848600072,3.2454,0.2417,0.3692,5122.81,0.2164,1.0,0.0529,12,0.4167,1.0,26,0.29436317413733587,-0.22326256541455727,0.0987273830370058,0.008102566032932322,0.59233837391233,0.378228307695788,0.18750002859497455,0.1029917818234634,-0.1775030659622122,-0.11136693993501376,0.1799528229595917,0.38539679717440045,0.59233837391233,0.378228307695788,0.18750002859497455,-0.47063474318155785,-0.38981533643984906,0.013504615321927167,-0.18258724043153873,0.10639025578257491,-0.014203191481365798,-0.20153032046208738,0.11095995147264011,0.5017679017808311,0.1511738584095484,-0.7763432435282624
63,0,1,0,1255950,24,156669,54997,7,6,107771,0.18,0,1,356,0,2024-06,12.843997771589896,11.961896961387533,10.915052099917071,11.58777316345895,13.64642304364727,3.3182,0.2847,0.1247,52331.25,1.6591,0.0,0.0257,13,0.4615,1.0222,12,0.5884164340640126,-0.22326256541455727,0.24894569444654305,-0.17632204095780107,-0.3745478643090606,0.18750002859497455,0.021347792782953054,0.1799528229595917,0.12905688332991616,0.21852509774583123,0.1799528229595917,1.0337231978524128,-0.3745478643090606,0.18750002859497455,0.021347792782953054,0.59233837391233,-0.38981533643984906,0.38539679717440045,-0.39878400642260947,-0.16592018794632704,-0.1999789831434081,0.1745180269736348,0.6773554263934416,0.5017679017808311,0.39451263058241004,-0.38715363670498887
68,1,0,2,593535,24,136281,10490,6,5,33104,0.44,0,1,110,0,2024-11,11.800537534971896,11.82248154733496,9.258273025731484,10.407439607358947,11.475856834425064,4.4519,0.2483,0.2296,24730.62,2.2259,0.0,0.0733,11,0.4545,1.0267,198,1.3915885000310968,-0.22326256541455727,-0.014203191481365798,-0.17632204095780107,0.0776739738391735,-0.7157186217118278,-0.22551228514857277,-0.3481146072409051,0.12905688332991616,0.21852509774583123,-0.03692111534102272,-0.3745478643090606,0.0776739738391735,-0.7157186217118278,-0.22551228514857277,-0.738397641877574,-0.5879955706830521,0.013504615321927167,-0.49432587329597105,0.2804233533232262,-0.738397641877574,0.1745180269736348,-0.14855124401244438,0.5017679017808311,0.6698717619062686,0.9271672247898126
